sample_id,best_cost,random,seed,encode_deterministic,encoded_z,alpha,pred_cost,mean_cost,true_mean_cost,important_dim,unit_coefficients
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[6.0],[14.801737785339355],9.449372859997121,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,"[7.0, 8.0]","[15.456297874450684, 16.110858917236328]",8.839705781515418,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[9.0],[16.76541519165039],9.61784109448714,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[10.0],[17.41997528076172],9.63521925445704,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[0.0],[9.540343284606934],9.672692081236033,10.513648669041254,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[1.0],[10.194902420043945],10.200146604898958,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[2.0],[10.849461555480957],9.439638337763803,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[3.0],[11.504020690917969],9.107970244351693,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[4.0],[12.158580780029297],8.920878637196077,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[5.0],[12.813138961791992],8.741776021001673,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[6.0],[13.46769905090332],9.461314351485782,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[7.0],[14.122257232666016],8.738249487889824,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[8.0],[14.776816368103027],9.448944657811255,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[9.0],[15.431376457214355],9.395304930299128,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.4801511764526367, 0.41090357303619385, -2.6869189739227295, -2.226475477218628, 1.075272560119629, -0.10242834687232971, -0.44920220971107483, -0.894245982170105, 0.32255852222442627, 0.052048683166503906, -0.35281437635421753, -1.5695302486419678, 1.4401872158050537, -1.8465348482131958, 2.1337828636169434, 2.3469901084899902, 2.628558874130249, 1.1819517612457275, -0.7650536298751831, -0.1289137899875641, -1.5398719310760498, -2.615208148956299, -1.0879987478256226, -0.3219335675239563, 0.5299813151359558, 0.7860352396965027, -1.4645053148269653, -2.0172531604766846, 1.2789862155914307, 0.6407174468040466, -1.5527104139328003, 0.7348904609680176, -1.2152941226959229, 1.1504919528961182, 1.6715630292892456, -0.23003575205802917, -2.2463676929473877, -1.8490722179412842, 1.20078706741333, 1.2164711952209473, 2.362550735473633, 0.7157672047615051, 3.039116382598877, 2.0755584239959717, 1.615295171737671, 1.3933978080749512, -0.278744637966156, 1.5003799200057983, 0.3453478515148163, -1.4575605392456055, 2.0086584091186523, -0.5036574602127075, -0.32065698504447937, 0.39716559648513794, -0.11887365579605103, 1.234808325767517, 0.7079620361328125, -0.5289137363433838, 0.08114594221115112, -0.06066411733627319, 0.15516014397144318, 0.14666813611984253, -2.3203322887420654, -1.396877646446228]",[10.0],[16.085935592651367],9.45529813520679,,"43,42,15,39,17,40,38",true
